stop_I,stop_id,code,name,desc,lat,lon,parent_I,location_type,wheelchair_boarding,self_or_parent_I
5466,4620222,V6222,Jokiniemen koulu,Valkoisenlähteentie,60.29868,25.05371,,0,2,5466
5467,4620223,V6223,Lauri Korpisen katu,Jokiniemenkatu,60.2934,25.05029,,0,2,5467
5468,4620224,V6224,A. Petreliuksen katu,Jokiniemenkatu,60.29566,25.04876,,0,2,5468
5469,4620225,V6225,A. Petreliuksen katu,Jokiniemenkatu,60.29529,25.04892,,0,2,5469
5470,4620226,V6226,Eino Sirenin katu,Jokiniemenkatu,60.29803,25.0506,,0,2,5470
5471,4620227,V6227,Jokiniemen koulu,Valkoisenlähteentie,60.29821,25.05193,,0,2,5471
5472,4620228,V6228,Maanviljelijänkuja,Tikkurilantie,60.29393,25.05428,,0,2,5472
5473,4620231,V6231,Tikkurilan lukio,Valkoisenlähteentie,60.2985,25.05011,,0,2,5473
5474,4620298,V6298,Tähkäkuja,Valkoisenlähteentie,60.30035,25.06244,,0,2,5474
5475,4620299,V6299,Tähkäkuja,Valkoisenlähteentie,60.30026,25.06284,,0,2,5475
5482,4630207,V6307,Tikkurilan urheilup.,Valkoisenlähteentie,60.30182,25.02328,,0,2,5482
5483,4630208,V6308,Tikkurilan urheilup.,Koivukyläntie,60.30254,25.02311,,0,2,5483
5484,4630209,V6309,Minttutie,Talvikkitie,60.299,25.03367,,0,2,5484
5485,4630210,V6310,Minttutie,Valkoisenlähteentie,60.29964,25.03247,,0,2,5485
5486,4630211,V6311,Osmankäämintie,Tikkurilantie,60.29154,25.01791,,0,2,5486
5487,4630212,V6312,Osmankäämintie,Tikkurilantie,60.29205,25.0157,,0,1,5487
5488,4630214,V6314,Viertolan koulu,Tikkurilantie,60.2912,25.02122,,0,2,5488
5489,4630215,V6315,Keltamotie,Tikkurilantie,60.2896,25.02769,,0,2,5489
5490,4630216,V6316,Keltamotie,Tikkurilantie,60.28976,25.02777,,0,2,5490
5491,4630218,V6318,Kuminatie,Osmankäämintie,60.29227,25.01707,,0,2,5491
5492,4630219,V6319,Virmajuurentie,Osmankäämintie,60.29612,25.01589,,0,2,5492
5493,4630220,V6320,Rantakukankuja,Osmankäämintie,60.29537,25.01572,,0,2,5493
5494,4630221,V6321,Näsiätie,Osmankäämintie,60.29879,25.01765,,0,2,5494
5495,4630222,V6322,Näsiätie,Osmankäämintie,60.29898,25.01768,,0,2,5495
5496,4630223,V6323,Tikkurilan urheilup.,Osmankäämintie,60.30177,25.02167,,0,2,5496
5497,4630224,V6324,Tikkurilan urheilup.,Valkoisenlähteentie,60.30239,25.02178,,0,2,5497
5498,4630225,V6325,Tikkurilan jäähalli,Valkoisenlähteentie,60.30021,25.02911,,0,2,5498
5499,4630226,V6326,Tikkurilan jäähalli,Valkoisenlähteentie,60.30105,25.02662,,0,2,5499
5500,4630227,V6327,Kaislatie,Tikkurilantie,60.290493,25.023712,,0,2,5500
5501,4630233,V6333,Krassitie,Talvikkitie,60.292422,25.031855,,0,0,5501
5502,4630234,V6334,Krassitie,Talvikkitie,60.290124,25.030734,,0,0,5502
5503,4640201,V6401,Vanha Kuninkaalantie,Kuninkaalantie,60.28954,25.04697,,0,2,5503
5504,4640202,V6402,Vanha Kuninkaalantie,Kuninkaalantie,60.28895,25.04713,,0,2,5504
5505,4640203,V6403,Lindmaninkorpi,Kyytitie,60.28311,25.07438,,0,2,5505
5506,4640204,V6404,Lindmaninkorpi,Kyytitie,60.28373,25.07296,,0,2,5506
5507,4640206,V6406,Sadolin,Vanha Porvoontie,60.28606,25.08065,,0,2,5507
5508,4640207,V6407,Kyytitie,Kyytitie,60.28193,25.0804,,0,2,5508
5509,4640208,V6408,Kyytitie,Vanha Porvoontie,60.2826,25.07956,,0,2,5509
5510,4640209,V6409,Kalkkikalliontie,Kyytitie,60.28153,25.0894,,0,2,5510
5511,4640210,V6410,Kalkkikalliontie,Kyytitie,60.28163,25.08709,,0,2,5511
5512,4640211,V6411,Kyytitie,Vanha Porvoontie,60.28169,25.07941,,0,2,5512
5513,4640212,V6412,Kuusikkotie,Vanha Porvoontie,60.27986,25.079974,,0,0,5513
5514,4640213,V6413,Kuusikkotie,Vanha Porvoontie,60.27837,25.07894,,0,0,5514
5515,4640214,V6414,Kyytitie,Kyytitie,60.28231,25.07849,,0,2,5515
5516,4640215,V6415,Sammaltie,Kyytitie,60.2845,25.06921,,0,2,5516
5517,4640216,V6416,Heidehofinkuja,Heidehofintie,60.28301,25.0481,,0,2,5517
5518,4640217,V6417,Heidehofinkuja,Heidehofintie,60.28283,25.04819,,0,2,5518
5519,4640218,V6418,Heidehofinpolku,Heidehofintie,60.28555,25.0519,,0,2,5519
5520,4640219,V6419,Heidehofinpolku,Heidehofintie,60.28581,25.05395,,0,0,5520
5521,4640220,V6420,Santaradantie,Heidehofintie,60.28623,25.05673,,0,2,5521
5522,4640221,V6421,Santaradantie,Kyytitie,60.28585,25.05881,,0,2,5522
5523,4640222,V6422,Markkulantie,Kyytitie,60.28505,25.06294,,0,2,5523
5524,4640223,V6423,Markkulantie,Kyytitie,60.28491,25.06423,,0,2,5524
5525,4640224,V6424,Sammaltie,Kyytitie,60.28498,25.06687,,0,0,5525
5526,4640225,V6425,Hovitie,Sammaltie,60.28286,25.06756,,0,2,5526
5527,4640226,V6426,Hovitie,Sammaltie,60.28304,25.06759,,0,2,5527
5528,4640230,V6430,Porttisuo,Salpakuja,60.28085,25.08386,,0,0,5528
5529,4640232,V6432,Ikea,Porttisuontie,60.277108,25.08241,,0,0,5529
5530,4640290,V6490,Kuusikkokuja,Kuusikkotie,60.279277,25.078762,,0,2,5530
5531,4640291,V6491,Kuusikkokuja,Kuusikkotie,60.27915,25.078957,,0,2,5531
5532,4640292,V6492,Sepänpiha,Kuninkaalantie,60.28589,25.04432,,0,2,5532
5533,4640293,V6493,Sepänpiha,Kuninkaalantie,60.28541,25.04517,,0,2,5533
5534,4640294,V6494,Nevatie,Kuusikkotie,60.28066,25.07098,,0,2,5534
5535,4640295,V6495,Nevatie,Kuusikkotie,60.28049,25.07192,,0,2,5535
5536,4650201,V6501,Simonkallio,Koivukyläntie,60.30511,25.02385,,0,2,5536
5537,4650202,V6502,Simonkallio,Koivukyläntie,60.30443,25.02326,,0,2,5537
5538,4650203,V6503,Simonmetsä,Koivukyläntie,60.30689,25.02499,,0,2,5538
5539,4650204,V6504,Simonkallion koulu,Koivukyläntie,60.30635,25.02439,,0,2,5539
5540,4650205,V6505,Vanamontie,Koivukyläntie,60.31,25.0287,,0,2,5540
5541,4650206,V6506,Vanamontie,Koivukyläntie,60.30949,25.02695,,0,2,5541
5542,4650207,V6507,Leinikkitie,Koivukyläntie,60.31132,25.03142,,0,2,5542
5543,4650208,V6508,Leinikkitie,Koivukyläntie,60.31072,25.03015,,0,2,5543
5544,4650209,V6509,Malminiitty,Koivukyläntie,60.31516,25.03566,,0,2,5544
5545,4650210,V6510,Malminiitty,Koivukyläntie,60.3149,25.03463,,0,2,5545
5546,4650211,V6511,Simonkallionkuja,Simonkyläntie,60.30783,25.02128,,0,2,5546
5547,4650212,V6512,Simonkallionkuja,Simonkyläntie,60.30758,25.02169,,0,2,5547
5548,4650215,V6515,Loikkokuja,Kallioimarteentie,60.30996,25.02734,,0,2,5548
5549,4650219,V6519,Kallioimarteentie,Kallioimarteentie,60.31408,25.0219,,0,2,5549
5550,4650220,V6520,Kallioimarteentie,Kallioimarteentie,60.31364,25.02243,,0,2,5550
5551,4650221,V6521,Simonsilta,Kallioimarteentie,60.31614,25.02505,,0,0,5551
5552,4650222,V6522,Simonsilta,Kallioimarteentie,60.31593,25.0243,,0,2,5552
5553,4650223,V6523,Uusiraja,Uusiniityntie,60.31208,25.038425,,0,2,5553
5554,4650230,V6530,Tarhurintie,Talvikkitie,60.31343,25.04126,,0,2,5554
5555,4660201,V6601,Hakintie,Tikkurilantie,60.29136,25.07367,,0,2,5555
5556,4660202,V6602,Hakintie,Tikkurilantie,60.29189,25.07317,,0,2,5556
5557,4660203,V6603,Kanervantie,Tikkurilantie,60.28903,25.07651,,0,2,5557
5558,4660204,V6604,Kesko,Tikkurilantie,60.28978,25.07599,,0,2,5558
5559,4660205,V6605,Honkakallionkuja,Honkanummentie,60.29378,25.089652,,0,2,5559
5560,4660206,V6606,Malmarintie,Tikkurilantie,60.28758,25.07993,,0,2,5560
5561,4660207,V6607,Malmarintie,Vanha Porvoontie,60.2879,25.08108,,0,2,5561
5562,4660208,V6608,Malmarintie,Vanha Porvoontie,60.28666,25.08042,,0,2,5562
5563,4660209,V6609,Honkanummen hautausm,Vanha Porvoontie,60.29043,25.08209,,0,2,5563
5564,4660210,V6610,Honkanummen hautausm,Vanha Porvoontie,60.28999,25.08171,,0,2,5564
5565,4660211,V6611,Honkanummentie,Vanha Porvoontie,60.2948,25.08456,,0,2,5565
5566,4660212,V6612,Honkanummentie,Vanha Porvoontie,60.29411,25.08373,,0,2,5566
5567,4660213,V6613,Hakkila,Vanha Porvoontie,60.29971,25.08719,,0,2,5567
5568,4660214,V6614,Hakkila,Vanha Porvoontie,60.29914,25.08635,,0,2,5568
5569,4660215,V6615,Hakkilankaari,Vanha Porvoontie,60.30463,25.09342,,0,2,5569
5570,4660216,V6616,Hakkilankaari,Vanha Porvoontie,60.30367,25.09197,,0,0,5570
5571,4660217,V6617,Vanha Porvoontie,Koivukylänväylä,60.30979,25.09476,,0,0,5571
5572,4660218,V6618,Kankikuja,Vanha Porvoontie,60.30876,25.09437,,0,0,5572
5573,4660219,V6619,Vanha Porvoontie,Koivukylänväylä,60.30821,25.09611,,0,0,5573
5574,4660220,V6620,Kankikuja,Vanha Porvoontie,60.30781,25.09418,,0,2,5574
5575,4660221,V6621,Honkanummentie,Honkanummentie,60.29429,25.08505,,0,2,5575
5576,4660222,V6622,Sähkömetsä,Vanha Porvoontie,60.29623,25.08506,,0,2,5576
5577,4660223,V6623,Sähkömetsä,Vanha Porvoontie,60.29697,25.08562,,0,2,5577
5578,4660229,V6629,Honkakallionkuja,Honkanummentie,60.293636,25.091242,,0,0,5578
5579,4660294,V6694,Kanerva,Kanervantie,60.28757,25.07367,,0,2,5579
5580,4660296,V6696,Sammaltie,Kanervantie,60.28518,25.06884,,0,0,5580
5581,4660297,V6697,Kanerva,Kanervantie,60.2872,25.072,,0,2,5581
5582,4660298,V6698,Kunnaantie,Tikkurilantie,60.29531,25.06689,,0,2,5582
5583,4660299,V6699,Kunnaantie,Tikkurilantie,60.29509,25.06703,,0,2,5583
5584,4670201,V6701,Ruskeasannantie,Tuusulantie,60.31931,25.00022,,0,0,5584
5585,4670202,V6702,Ruskeasannantie,Tuusulantie,60.31952,25.00066,,0,0,5585
5586,4670204,V6704,Kuoppatie,Simonkyläntie,60.31644,25.00259,,0,2,5586
5587,4670205,V6705,Kuoppatie,Simonkyläntie,60.31623,25.0045,,0,2,5587
5588,4670206,V6706,Laaksotie,Simonkyläntie,60.31488,25.01453,,0,2,5588
5589,4670207,V6707,Laaksotie,Simonkyläntie,60.31545,25.01216,,0,2,5589
5590,4670208,V6708,Ristipuro,Simonkyläntie,60.31332,25.01609,,0,2,5590
5591,4670209,V6709,Ristipuro,Simonkyläntie,60.31333,25.01636,,0,2,5591
5592,4670210,V6710,Mattaksenkuja,Laaksotie,60.3158,25.01389,,0,2,5592
5593,4670211,V6711,Purotie,Laaksotie,60.31772,25.01385,,0,2,5593
5594,4670212,V6712,Purotie,Laaksotie,60.3198,25.01384,,0,2,5594
5595,4670213,V6713,Maisematie,Laaksotie,60.32259,25.0127,,0,2,5595
5596,4670214,V6714,Maisematie,Koivukylänväylä,60.32302,25.01385,,0,2,5596
5597,4670215,V6715,Ruskeasanta,Tuusulantie,60.31214,24.99851,,0,2,5597
5598,4670216,V6716,Ruskeasanta,Tuusulantie,60.31302,24.99868,,0,2,5598
5599,4670217,V6717,Levonojantie,Koivukylänväylä,60.3234,25.00589,,0,2,5599
5600,4670218,V6718,Levonojantie,Koivukylänväylä,60.32319,25.00773,,0,2,5600
5601,4670219,V6719,Laaksokuja,Koivukylänväylä,60.32314,25.01208,,0,2,5601
5602,4670220,V6720,Simonkyläntie,Tuusulantie,60.3168,24.99965,,0,0,5602
5603,4670221,V6721,Simonkyläntie,Tuusulantie,60.31554,24.99887,,0,2,5603
5604,4680201,V6801,Valkoisenlähteentie,Tuusulanväylä,60.306471,24.996462,,0,0,5604
5605,4680202,V6802,Tuusulantie,Tuusulantie,60.307715,24.999454,,0,0,5605
5606,4680203,V6803,Puutarhatie,Tikkurilantie,60.29196,25.00701,,0,2,5606
5607,4680204,V6804,Puutarhatie,Tikkurilantie,60.29215,25.00494,,0,2,5607
5608,4680205,V6805,Niittytie,Tikkurilantie,60.29238,24.9982,,0,2,5608
5609,4680206,V6806,Niittytie,Tikkurilantie,60.29266,24.99609,,0,2,5609
5610,4680207,V6807,Koivuhaantie,Meiramitie,60.30333,25.00264,,0,2,5610
5611,4680208,V6808,Koivuhaantie,Meiramitie,60.30321,25.00294,,0,2,5611
5612,4680209,V6809,Kaunokkitie,Puutarhatie,60.298302,25.003807,,0,2,5612
5613,4680210,V6810,Kaunokkitie,Puutarhatie,60.29906,25.00361,,0,2,5613
5614,4680211,V6811,Kukantie,Puutarhatie,60.295863,25.004585,,0,2,5614
5615,4680212,V6812,Kukantie,Puutarhatie,60.2962,25.00451,,0,2,5615
5616,4680217,V6817,Ilmakehä,Tuusulanväylä,60.29991,24.98982,,0,0,5616
5617,4680218,V6818,Ilmakehä,Tuusulanväylä,60.3012,24.98972,,0,0,5617
5618,4680219,V6819,Neitsytpolku,Kuriiritie,60.28786,24.99054,,0,2,5618
5619,4680220,V6820,Neitsytpolku,Kuriiritie,60.28777,24.98909,,0,2,5619
5620,4680221,V6821,Niittytie,Kuriiritie,60.28918,24.99859,,0,2,5620
5621,4680222,V6822,Niittytie,Kuriiritie,60.28915,24.99601,,0,2,5621
5622,4680223,V6823,Jäkkitie,Kuriiritie,60.28899,25.00361,,0,2,5622
5623,4680224,V6824,Jäkkitie,Kuriiritie,60.28894,25.00227,,0,2,5623
5624,4680225,V6825,Uusitie,Kuriiritie,60.29046,25.00808,,0,2,5624
5625,4680226,V6826,Uusitie,Kuriiritie,60.29002,25.00693,,0,2,5625
5626,4680227,V6827,Mesikukantie,Tikkurilantie,60.29201,25.01294,,0,2,5626
5627,4680228,V6828,Mesikukantie,Tikkurilantie,60.29215,25.01095,,0,2,5627
5628,4680229,V6829,Koivuhaka,Kehä III,60.28726,24.99786,,0,0,5628
5629,4680230,V6830,Koivuhaka,Kehä III,60.28771,24.99725,,0,0,5629
5630,4680231,V6831,Meiramitie,Valkoisenlähteentie,60.3064,25.00771,,0,0,5630
5631,4680232,V6832,Meiramitie,Meiramitie,60.30616,25.00627,,0,2,5631
5632,4680233,V6833,Tuusulantie,Valkoisenlähteentie,60.30751,24.99824,,0,0,5632
5633,4680235,V6835,Koivulehdontie,Meiramintie,60.29945,24.99539,,0,0,5633
5634,4680236,V6836,Koivulehdontie,Meiramitie,60.29965,24.99553,,0,0,5634
5635,4680237,V6837,Ilmailutie,Ilmailutie,60.30016,24.99176,,0,0,5635
5636,4680238,V6838,Juurakkokuja,Niittytie,60.29001,24.99751,,0,2,5636
5637,4680239,V6839,Juurakkokuja,Niittytie,60.29059,24.99697,,0,2,5637
5638,4680240,V6840,Metsämäentie,Meiramitie,60.30131,25.00067,,0,0,5638
5639,4680241,V6841,Metsämäentie,Meiramitie,60.30123,25.00077,,0,0,5639
5640,4680242,V6842,Ohtolankatu,Tikkurilantie,60.29315,24.98939,,0,2,5640
5641,4680243,V6843,Ohtolankatu,Tikkurilantie,60.29276,24.99154,,0,2,5641
5642,4680244,V6844,Valkoisenlähteentie,Tuusulanväylä,60.308759,24.996477,,0,0,5642
5643,4680245,V6845,Köyhämäki,Tikkurilantie,60.29407,24.98582,,0,2,5643
5644,4680246,V6846,Peltolantie,Puutarhatie,60.29289,25.00565,,0,0,5644
5645,4680247,V6847,Kuriiritie,Niittytie,60.28851,24.99724,,0,2,5645
5646,4680248,V6848,Köyhämäki,Tikkurilantie,60.29424,24.98574,,0,2,5646
5647,4680249,V6849,Köyhämäki,Tuusulanväylä,60.29431,24.98431,,0,0,5647
5648,4680250,V6850,Köyhämäki,Tuusulanväylä,60.29421,24.98286,,0,0,5648
5649,4680251,V6851,Kirkonkylän etl.,Tuusulanväylä,60.28629,24.98319,,0,0,5649
5650,4680252,V6852,Kirkonkylän etl.,Tuusulanväylä,60.28722,24.97696,,0,0,5650
5651,4680253,V6853,Kirkonkylän etl.,Kehä III,60.28874,24.97647,,0,0,5651
5652,4680254,V6854,Kirkonkylän etl.,Kehä III,60.28873,24.97839,,0,0,5652
5653,4680255,V6855,Niittytie 25,Niittytie,60.295734,24.995538,,0,0,5653
5654,4680256,V6856,Niittytie 14,Niittytie,60.295905,24.995435,,0,0,5654
5655,4680257,V6857,Niittytie 13,Niittytie,60.292814,24.996987,,0,0,5655
5656,4680258,V6858,Apilapuisto,Puutarhatie,60.293707,25.005245,,0,2,5656
5657,4680259,V6859,Apilapuisto,Puutarhatie,60.2944,25.00511,,0,2,5657
5658,4690201,V6901,Ylästöntie,Kirkkotie,60.28195,24.98314,,0,2,5658
5659,4690203,V6903,Hels.pit. kirkko,Kirkkotie,60.283544,24.983526,,0,2,5659
5660,4690204,V6904,Hels.pit. kirkko,Kirkkotie,60.284157,24.983147,,0,2,5660
5661,4690205,V6905,Helsinge skola,Ylästöntie,60.28158,24.98152,,0,2,5661
5662,4700201,V7001,Pyökkitie,Koivukyläntie,60.3203,25.03941,,0,2,5662
5663,4700202,V7002,Pyökkitie,Koivukyläntie,60.31968,25.03908,,0,2,5663
5666,4700206,V7006,Vaahterakuja,Haapatie,60.32214,25.05014,,0,2,5666
5667,4700207,V7007,Saarnitie,Koivukylän puistotie,60.3246,25.05219,,0,2,5667
5668,4700208,V7008,Saarnitie,Haapatie,60.32461,25.05094,,0,2,5668
5669,4700209,V7009,Koivukylän asema,Koivukylän puistotie,60.32329,25.0588,,0,2,5669
5670,4700210,V7010,Koivukylän asema,Koivukylän puistotie,60.32347,25.05847,,0,2,5670
5671,4700211,V7011,Koivukylän asema,Koivukylän asema,60.324329,25.059541,,0,0,5671
5672,4700212,V7012,Koivukylän puistotie,Asolanväylä,60.32442,25.05655,,0,2,5672
5673,4700214,V7014,Raitatie,Talvikkitie,60.31738,25.04942,,0,2,5673
5674,4700215,V7015,Raitatie,Talvikkitie,60.31732,25.04971,,0,2,5674
5675,4700216,V7016,Koivukylänväylä,Talvikkitie,60.31977,25.05094,,0,2,5675
5676,4700219,V7019,Koivukylänväylä,Koivukylänväylä,60.31986,25.05256,,0,2,5676
5677,4700222,V7022,Koivutie,Koivukylänväylä,60.32129,25.04674,,0,2,5677
5678,4700223,V7023,Haapatie,Koivukylänväylä,60.32062,25.05047,,0,2,5678
5679,4700224,V7024,Koivutie,Koivukylänväylä,60.32183,25.04486,,0,2,5679
5680,4700225,V7025,Leinelä,Koivukylänväylä,60.32362,25.03701,,0,2,5680
5681,4700226,V7026,Leinelä,Koivukylänväylä,60.32334,25.03762,,0,2,5681
5682,4700227,V7027,Epinkoskentie,Koivukylänväylä,60.32441,25.02678,,0,2,5682
5683,4700228,V7028,Leinelän asema,Leinelän puistotie,60.32246,25.042177,,0,2,5683
5684,4700229,V7029,Leinelän asema,Leinelän puistotie,60.322323,25.042012,,0,2,5684
5685,4700230,V7030,Leineläntie,Leineläntie,60.323685,25.039088,,0,0,5685
5686,4700231,V7031,Leineläntie,Leineläntie,60.323717,25.039283,,0,0,5686
5687,4700232,V7032,Koivutaival,Leineläntie,60.326547,25.0421,,0,0,5687
5688,4700233,V7033,Leinelänkaari,Leineläntie,60.325487,25.041647,,0,2,5688
5689,4700234,V7034,Leinelänkaari,Leineläntie,60.325902,25.041882,,0,0,5689
5690,4700501,V0701,Leinelä,Koivukylänväylä 54,60.322616,25.038997,7602.0,0,0,7602
5691,4700551,V0706,Leinelä,Koivukylänväylä 54,60.322579,25.039123,7602.0,0,0,7602
5692,4710201,V7101,Mäkitie,Kivikkotie,60.33262,25.00988,,0,2,5692
5693,4710202,V7102,Kivikkotie,Tuusulantie,60.33129,25.00324,,0,0,5693
5694,4710203,V7103,Kivikkotie,Tuusulantie,60.33233,25.00378,,0,0,5694
5695,4710204,V7104,Karpaattientie,Tuusulantie,60.32314,25.00089,,0,0,5695
5696,4710205,V7105,Karpaattientie,Tuusulantie,60.32397,25.00108,,0,0,5696
5697,4710206,V7106,Ilolantie,Koivukylänväylä,60.32362,25.01831,,0,2,5697
5698,4710207,V7107,Ilolantie,Koivukylänväylä,60.32345,25.01674,,0,2,5698
5699,4710208,V7108,Ilolan koulu,Epinkoskentie,60.32624,25.02493,,0,2,5699
5700,4710209,V7109,Ilolan koulu,Epinkoskentie,60.32633,25.02468,,0,2,5700
5701,4710215,V7115,Harjusuo,Tuusulanväylä,60.32444,24.99843,,0,0,5701
5702,4710216,V7116,Harjusuo,Tuusulanväylä,60.32457,24.99685,,0,0,5702
5703,4710217,V7117,Rumpalintie,Epinkoskentie,60.32983,25.02648,,0,2,5703
5704,4710218,V7118,Rumpalintie,Epinkoskentie,60.32946,25.02685,,0,2,5704
5705,4710219,V7119,Hippakuja,Leikkitie,60.33061,25.02182,,0,2,5705
5706,4710220,V7120,Hippakuja,Leikkitie,60.33102,25.02062,,0,2,5706
5707,4710221,V7121,Himalajantie,Leikkitie,60.33191,25.01751,,0,2,5707
5708,4710222,V7122,Himalajantie,Leikkitie,60.33269,25.01633,,0,2,5708
5709,4710223,V7123,Kallaskuja,Leikkitie,60.33363,25.01447,,0,2,5709
5710,4710225,V7125,Kylmäoja,Himalajantie,60.32917,25.00482,,0,0,5710
5711,4710226,V7126,Kylmäoja,Himalajantie,60.3295,25.00469,,0,2,5711
5712,4710227,V7127,Mäkikuja,Mäkitie,60.33016,25.00643,,0,2,5712
5713,4710228,V7128,Kivikkotie,Mäkitie,60.33221,25.00904,,0,0,5713
5714,4710229,V7129,Kivikkokuja,Kivikkotie,60.33346,25.01295,,0,2,5714
5715,4710231,V7131,Epinkoskentie,Koivukylänväylä,60.32451,25.02443,,0,2,5715
5716,4710238,V7138,Runotie,Satutie,60.33382,25.02609,,0,2,5716
5717,4710239,V7139,Runotie,Epinkoskentie,60.33326,25.02735,,0,2,5717
5718,4710240,V7140,Leikkitie,Satutie,60.33198,25.0198,,0,2,5718
5719,4710241,V7141,Leikkitie,Satutie,60.33207,25.02,,0,0,5719
5720,4720201,V7201,Sairaalakatu,Asolanväylä,60.32842,25.06048,,0,2,5720
5721,4720202,V7202,Sairaalakatu,Asolanväylä,60.32859,25.06035,,0,2,5721
5722,4720203,V7203,Ulrikankuja,Asolanväylä,60.32995,25.06272,,0,0,5722
5723,4720204,V7204,Ulrikankuja,Asolanväylä,60.33103,25.06343,,0,2,5723
5724,4720205,V7205,Valtimotie,Asolanväylä,60.33399,25.06449,,0,2,5724
5725,4720206,V7206,Valtimotie,Asolanväylä,60.3343,25.06437,,0,2,5725
5726,4720207,V7207,Haxberg,Asolanväylä,60.33902,25.06971,,0,2,5726
5727,4720208,V7208,Haxberg,Asolanväylä,60.34002,25.06982,,0,2,5727
5728,4720209,V7209,Peijas,Peijas,60.33219,25.06038,,0,2,5728
5729,4720210,V7210,Sydäntie,Sydäntie,60.3305,25.05707,,0,2,5729
5730,4720211,V7211,Rekolanmäki,Asolanväylä,60.33519,25.06504,,0,2,5730
5731,4720212,V7212,Hansinkatu,Valtimotie,60.33666,25.05582,,0,2,5731
5732,4720214,V7214,Mikaelintie,Valtimotie,60.33655,25.0541,,0,0,5732
5733,4720215,V7215,Mikaelintie,Valtimotie,60.33665,25.054,,0,0,5733
5734,4720216,V7216,Peijas,Peijas,60.33213,25.06075,,0,2,5734
5735,4720217,V7217,Kirurgi,Peijas,60.33215,25.05751,,0,2,5735
5736,4720218,V7218,Sydäntie,Sydäntie,60.33039,25.0572,,0,2,5736
5737,4720219,V7219,Mikaelintie,Valtimotie,60.33667,25.05415,,0,0,5737
5738,4720220,V7220,Asolanväylä,Peijaksentie,60.32621,25.0598,,0,2,5738
5739,4720222,V7222,Peijaksentie,Asolanväylä,60.32719,25.05898,,0,2,5739
5740,4720223,V7223,Peijaksentie,Asolanväylä,60.32621,25.05775,,0,2,5740
5741,4720224,V7224,Rekola,Asolanväylä,60.33199,25.06424,,0,2,5741
5742,4720225,V7225,Koivutaival,Koivukylän puistotie,60.326482,25.043723,,0,0,5742
5743,4720227,V7227,Kuusitie,Koivukylän Puistotie,60.325038,25.050357,,0,2,5743
5744,4730201,V7301,Laurintie,Laurintie,60.33011,25.0737,,0,2,5744
5745,4730202,V7302,Hanabölenkoski,Hanabölentie,60.32258,25.08323,,0,2,5745
5746,4730203,V7303,Laurintie,Rekolantie,60.32993,25.07233,,0,2,5746
5747,4730204,V7304,Kustaantie,Rekolantie,60.32786,25.07084,,0,2,5747
5748,4730205,V7305,Pekankuja,Laurintie,60.32981,25.08057,,0,2,5748
5749,4730206,V7306,Pekankuja,Laurintie,60.32987,25.07899,,0,2,5749
5750,4730207,V7307,Pekanpolku,Laurintie,60.32951,25.08499,,0,2,5750
5751,4730208,V7308,Riitantie,Laurintie,60.32929,25.08625,,0,2,5751
5752,4730209,V7309,Pikkukoski,Laurintie,60.32853,25.08968,,0,2,5752
5753,4730210,V7310,Pikkukoski,Laurintie,60.32863,25.08983,,0,2,5753
5754,4730211,V7311,Mirjantie,Hanabölentie,60.32466,25.0849,,0,2,5754
5755,4730212,V7312,Mirjantie,Hanabölentie,60.32542,25.08531,,0,2,5755
5756,4730296,V7396,Kustaantie,Rekolantie,60.32729,25.07019,,0,2,5756
5757,4730297,V7397,Karintie,Rekolantie,60.33371,25.07565,,0,2,5757
5758,4730298,V7398,Rekolan koulu,Rekolantie,60.33287,25.07482,,0,2,5758
5759,4730299,V7399,Laurintie,Rekolantie,60.33099,25.07343,,0,2,5759
5760,4730501,V0731,Rekola,Kasperinpolku 10,60.332385,25.06813,7596.0,0,0,7596
5761,4730551,V0736,Rekola,Kasperinpolku 10,60.332385,25.06813,7596.0,0,0,7596
5762,4740201,V7401,Koivukylän koulu,Peijaksentie,60.32424,25.0753,,0,2,5762
5763,4740202,V7402,Koivukylän koulu,Peijaksentie,60.32423,25.07576,,0,2,5763
5764,4740203,V7403,Lehmipolku,Laurantie,60.32145,25.07416,,0,2,5764
5765,4740204,V7404,Sauvatie,Laurantie,60.32067,25.07315,,0,2,5765
5766,4740205,V7405,Sauvatie,Laurantie,60.31983,25.07345,,0,2,5766
5767,4740206,V7406,Havukosken koulu,Hanabölentie,60.3177,25.07508,,0,2,5767
5768,4740207,V7407,Havukosken koulu,Hanabölentie,60.31774,25.07539,,0,2,5768
5769,4740208,V7408,Hanabölentie,Koivukylänväylä,60.31486,25.07312,,0,2,5769
5770,4740209,V7409,Hanabölentie,Hanabölentie,60.31549,25.07315,,0,2,5770
5771,4740210,V7410,Rosenlundintie,Ohratie,60.31052,25.0695,,0,0,5771
5772,4740211,V7411,Rosenlundintie,Ohratie,60.31012,25.06898,,0,0,5772
5773,4740212,V7412,Hanatie,Ohratie,60.31245,25.07059,,0,0,5773
5775,4740214,V7414,Havukallionkatu,Kytötie,60.32079,25.06203,,0,2,5775
5776,4740215,V7415,Havukallionkatu,Kytötie,60.32133,25.06167,,0,2,5776
5777,4740216,V7416,Rautkallionkatu,Kytötie,60.3233,25.06344,,0,2,5777
5778,4740217,V7417,Rautkallionkatu,Kytötie,60.32322,25.06293,,0,2,5778
5779,4740218,V7418,Rasinkatu,Peijaksentie,60.32491,25.06624,,0,2,5779
